,Unnamed: 0,Unnamed: 0.1,Listing_id,Location,Address,Price,Title,Agent,Url,Bedrooms,Bathrooms,Parking Spaces,Floor Size,Erf Size,Gross Lettable Area,address2,lat,lon
4614,4614,4614,107115517,Merewent,unknown,2950000.0,9 Bedroom House,Prime Property Highway,/for-sale/merewent/durban/kwazulu-natal/6156/107115517,9.0,7.5,18.0,,1000.0,,Merewent Durban,-29.9572222,30.9772222
4615,4615,4615,108312008,North Beach,unknown,3500000.0,2 Bedroom Apartment,Prime Property Umhlanga,/for-sale/north-beach/durban/kwazulu-natal/6022/108312008,2.0,2.0,1.0,135.0,,,North Beach Durban,-29.846709099999998,31.035285842256584
4616,4616,4616,108213283,Springfield,unknown,1995000.0,3 Bedroom House,RE/MAX Address - Berea,/for-sale/springfield/durban/kwazulu-natal/6196/108213283,3.0,2.0,2.0,644.0,,,Springfield Durban,-29.8205556,30.995
4617,4617,4617,108465003,Glenwood,unknown,1500000.0,3 Bedroom House,Acutts Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/108465003,3.0,2.0,2.0,,509.0,,Glenwood Durban,-29.8638889,30.9877778
4618,4618,4618,108087210,Clare Hills,9 Constantine Road,1900000.0,8 Bedroom House,Campbell Property Group,/for-sale/clare-hills/durban/kwazulu-natal/6186/108087210,8.0,4.0,2.0,,1012.0,,9 Constantine Road Durban,-29.8233594,30.9727161
4619,4619,4619,107796571,Overport,unknown,600000.0,2 Bedroom Apartment,Property.CoZa - Berea,/for-sale/overport/durban/kwazulu-natal/6023/107796571,2.0,1.0,,,,,Overport Durban,-29.837791950000003,30.990248958511735
4620,4620,4620,108709314,Reservoir Hills,unknown,870000.0,3 Bedroom House,Jazmax - Head Office,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/108709314,3.0,1.5,1.0,,,,Reservoir Hills Durban,-29.794942,30.9353627
4621,4621,4621,108787769,Inanda Congo,unknown,150000.0,2 Bedroom House,KZN North Coast Property,/for-sale/inanda-congo/durban/kwazulu-natal/27640/108787769,2.0,1.0,,,1000.0,,Inanda Congo Durban,,
4622,4622,4622,108298090,Esplanade,186 Margaret Mncadi Avenue,430000.0,1 Bedroom Apartment,Maxprop Berea,/for-sale/esplanade/durban/kwazulu-natal/6010/108298090,1.0,1.0,,52.0,,,186 Margaret Mncadi Avenue Durban,-29.8608519,31.0328484
4623,4623,4623,108558538,Morningside,unknown,2195000.0,4 Bedroom House,Acutts Berea,/for-sale/morningside/durban/kwazulu-natal/6021/108558538,4.0,2.0,6.0,,,,Morningside Durban,-29.8183613,31.0180771
4624,4624,4624,108562403,Musgrave,unknown,1595000.0,3 Bedroom Townhouse,Acutts Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/108562403,3.0,2.0,2.0,,,,Musgrave Durban,-29.8488889,30.9961111
4625,4625,4625,107844822,Glenwood,unknown,1150000.0,2 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/107844822,2.0,2.0,1.0,,,,Glenwood Durban,-29.8638889,30.9877778
4626,4626,4626,107456670,Bluff,unknown,4490000.0,5 Bedroom House,unknown,/for-sale/bluff/durban/kwazulu-natal/12970/107456670,5.0,3.0,1.0,,988.0,,Bluff Durban,-29.920544,30.9941939
4627,4627,4627,106638786,Bulwer,unknown,4000000.0,Commercial Property,Soukop Property Group - Morningside,/for-sale/bulwer/durban/kwazulu-natal/5969/106638786,,,,,852.0,,Bulwer Durban,-29.8583333,31.0033333
4628,4628,4628,108033350,North Beach,unknown,1400000.0,2.5 Bedroom Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/108033350,2.5,2.0,,,,,North Beach Durban,-29.846709099999998,31.035285842256584
4629,4629,4629,109210245,Musgrave,unknown,1595000.0,3 Bedroom Townhouse,Acutts Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109210245,3.0,2.0,2.0,,,,Musgrave Durban,-29.8488889,30.9961111
4630,4630,4630,108247852,Durban Central,unknown,450000.0,1.5 Bedroom Apartment,Wakefields Beach,/for-sale/durban-central/durban/kwazulu-natal/5992/108247852,1.5,1.0,,68.0,,,Durban Central Durban,-29.8574209,31.02222775321959
4631,4631,4631,106253007,Point Waterfront,unknown,2495000.0,1 Bedroom Apartment,unknown,/for-sale/point-waterfront/durban/kwazulu-natal/6024/106253007,1.0,1.0,2.0,192.0,,,Point Waterfront Durban,-29.861825,31.009909
4632,4632,4632,107232650,Overport,unknown,2750000.0,5 Bedroom House,Wakefields Estate Agents Berea,/for-sale/overport/durban/kwazulu-natal/6023/107232650,5.0,3.0,,,1547.0,,Overport Durban,-29.837791950000003,30.990248958511735
4633,4633,4633,107158407,Sydenham,unknown,1800000.0,4 Bedroom House,Pam Golding Properties - Westville,/for-sale/sydenham/durban/kwazulu-natal/6198/107158407,4.0,1.0,2.0,,867.0,,Sydenham Durban,-29.8283333,30.9944444
4634,4634,4634,108132952,Musgrave,unknown,6500000.0,Commercial Property,Harcourts Dolphin Coast,/for-sale/musgrave/durban/kwazulu-natal/6166/108132952,,,,282.0,,,Musgrave Durban,-29.8488889,30.9961111
4635,4635,4635,108571250,Bluff,unknown,2100000.0,9 Bedroom House,Prime Property Highway,/for-sale/bluff/durban/kwazulu-natal/12970/108571250,9.0,7.0,5.0,,1169.0,,Bluff Durban,-29.920544,30.9941939
4636,4636,4636,108159705,Newlands East,unknown,350000.0,2 Bedroom House,Jazmax Newlands,/for-sale/newlands-east/durban/kwazulu-natal/6132/108159705,2.0,1.0,,,66.0,,Newlands East Durban,-29.7783333,30.9608333
4637,4637,4637,108787549,South Beach,unknown,599000.0,1.5 Bedroom Apartment,Wakefields Beach,/for-sale/south-beach/durban/kwazulu-natal/6027/108787549,1.5,1.0,1.0,,,,South Beach Durban,-29.862027400000002,31.037410200593246
4638,4638,4638,108454668,Bulwer,unknown,4850000.0,Commercial Property,Property.CoZa - Berea,/for-sale/bulwer/durban/kwazulu-natal/5969/108454668,,,,,767.0,,Bulwer Durban,-29.8583333,31.0033333
4639,4639,4639,108534929,Point Waterfront,unknown,3650000.0,2 Bedroom Apartment,unknown,/for-sale/point-waterfront/durban/kwazulu-natal/6024/108534929,2.0,2.0,2.0,,,,Point Waterfront Durban,-29.861825,31.009909
4640,4640,4640,107722352,Kwamashu,unknown,599000.0,3 Bedroom House,Golden Homes Montclair and Surrounds,/for-sale/kwamashu/durban/kwazulu-natal/7647/107722352,3.0,1.0,2.0,,261.0,,Kwamashu Durban,-29.741389,30.962222
4641,4641,4641,107611551,Musgrave,unknown,1750000.0,2 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/107611551,2.0,2.0,1.0,,,,Musgrave Durban,-29.8488889,30.9961111
4642,4642,4642,108461423,Austerville,unknown,1350000.0,3 Bedroom House,Tyson Properties Queensburgh Office,/for-sale/austerville/durban/kwazulu-natal/6142/108461423,3.0,1.0,,,396.0,,Austerville Durban,-29.9452778,30.9808333
4643,4643,4643,106352342,North Beach,unknown,695000.0,0.5 Bedroom Apartment,unknown,/for-sale/north-beach/durban/kwazulu-natal/6022/106352342,0.5,1.0,1.0,,,,North Beach Durban,-29.846709099999998,31.035285842256584
4644,4644,4644,107600460,Morningside,unknown,3360000.0,4 Bedroom House,Jawitz Morningside,/for-sale/morningside/durban/kwazulu-natal/6021/107600460,4.0,2.0,,,829.0,,Morningside Durban,-29.8183613,31.0180771
4645,4645,4645,108717282,Durban Central,unknown,75000000.0,Commercial Property,unknown,/for-sale/durban-central/durban/kwazulu-natal/5992/108717282,,,,4260.0,,,Durban Central Durban,-29.8574209,31.02222775321959
4646,4646,4646,108229745,South Beach,unknown,1780000.0,3 Bedroom Apartment,Wakefields Beach,/for-sale/south-beach/durban/kwazulu-natal/6027/108229745,3.0,2.0,1.0,128.0,,,South Beach Durban,-29.862027400000002,31.037410200593246
4647,4647,4647,108240084,Hippo Road,unknown,1695000.0,4 Bedroom House,Wakefields Estate Agents Phoenix,/for-sale/hippo-road/durban/kwazulu-natal/17936/108240084,4.0,3.0,6.0,,1115.0,,Hippo Road Durban,-29.7909738,30.9896652
4648,4648,4648,109019439,Musgrave,unknown,1750000.0,2 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109019439,2.0,2.0,1.0,,,,Musgrave Durban,-29.8488889,30.9961111
4649,4649,4649,107349572,North Beach,unknown,1100000.0,1.5 Bedroom Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/107349572,1.5,1.0,,,,,North Beach Durban,-29.846709099999998,31.035285842256584
4650,4650,4650,107282684,North Beach,unknown,960000.0,1.5 Bedroom Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/107282684,1.5,1.5,1.0,76.0,,,North Beach Durban,-29.846709099999998,31.035285842256584
4651,4651,4651,107961560,Windermere,unknown,2450000.0,4.5 Bedroom House,RE/MAX Address - Berea,/for-sale/windermere/durban/kwazulu-natal/6033/107961560,4.5,1.0,,,557.0,,Windermere Durban,-29.83273115,31.017483106825047
4652,4652,4652,108387318,North Beach,unknown,1295000.0,1.5 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/north-beach/durban/kwazulu-natal/6022/108387318,1.5,1.0,,70.0,,,North Beach Durban,-29.846709099999998,31.035285842256584
4653,4653,4653,107199946,North Beach,unknown,2250000.0,1.5 Bedroom Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/107199946,1.5,1.5,1.0,,,,North Beach Durban,-29.846709099999998,31.035285842256584
4654,4654,4654,107112447,Reservoir Hills,unknown,1490000.0,6 Bedroom House,Wakefields Estate Agents Berea,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/107112447,6.0,3.5,2.0,,712.0,,Reservoir Hills Durban,-29.794942,30.9353627
4655,4655,4655,108374303,Sea View,unknown,800000.0,2 Bedroom Apartment,Property.CoZa - Berea,/for-sale/sea-view/durban/kwazulu-natal/6255/108374303,2.0,1.0,,,,,Sea View Durban,-29.9022222,30.97
4656,4656,4656,108758092,North Beach,unknown,949000.0,1.5 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/north-beach/durban/kwazulu-natal/6022/108758092,1.5,1.0,,,,,North Beach Durban,-29.846709099999998,31.035285842256584
4657,4657,4657,107925318,Morningside,unknown,2550000.0,4 Bedroom House,RE/MAX Panache - La Lucia,/for-sale/morningside/durban/kwazulu-natal/6021/107925318,4.0,3.0,2.0,176.0,,,Morningside Durban,-29.8183613,31.0180771
4658,4658,4658,107923310,Umbilo,unknown,1194000.0,3 Bedroom House,RE/MAX Address - Berea,/for-sale/umbilo/durban/kwazulu-natal/6029/107923310,3.0,1.0,1.0,,694.0,,Umbilo Durban,-29.8905556,30.9777778
4659,4659,4659,108381258,Woodhaven,unknown,400000.0,1 Bedroom Apartment,Wakefields Yellowwood Park,/for-sale/woodhaven/durban/kwazulu-natal/6041/108381258,1.0,1.0,1.0,,37.0,,Woodhaven Durban,-29.9238889,30.9455556
4660,4660,4660,108351194,Windermere,unknown,4500000.0,Commercial Property,Soukop Property Group - Morningside,/for-sale/windermere/durban/kwazulu-natal/6033/108351194,,,,,463.0,,Windermere Durban,-29.83273115,31.017483106825047
4661,4661,4661,108255229,Durban Central,33 Hermitage Street,9900000.0,Commercial Property,Property.CoZa - Berea,/for-sale/durban-central/durban/kwazulu-natal/5992/108255229,,,,297.0,,,33 Hermitage Street Durban,-29.8616301,31.0211769
4662,4662,4662,108381258,Woodhaven,unknown,400000.0,1 Bedroom Apartment,Wakefields Yellowwood Park,/for-sale/woodhaven/durban/kwazulu-natal/6041/108381258,1.0,1.0,1.0,,37.0,,Woodhaven Durban,-29.9238889,30.9455556
4663,4663,4663,108351194,Windermere,unknown,4500000.0,Commercial Property,Soukop Property Group - Morningside,/for-sale/windermere/durban/kwazulu-natal/6033/108351194,,,,,463.0,,Windermere Durban,-29.83273115,31.017483106825047
4664,4664,4664,108255229,Durban Central,33 Hermitage Street,9900000.0,Commercial Property,Property.CoZa - Berea,/for-sale/durban-central/durban/kwazulu-natal/5992/108255229,,,,297.0,,,33 Hermitage Street Durban,-29.8616301,31.0211769
4665,4665,4665,104776636,Overport,unknown,2900000.0,3 Bedroom House,Wakefields Estate Agents Berea,/for-sale/overport/durban/kwazulu-natal/6023/104776636,3.0,2.0,3.0,,,,Overport Durban,-29.837791950000003,30.990248958511735
4666,4666,4666,108425981,South Beach,unknown,420000.0,1 Bedroom Apartment,Property.CoZa - Berea,/for-sale/south-beach/durban/kwazulu-natal/6027/108425981,1.0,1.0,,,55.0,,South Beach Durban,-29.862027400000002,31.037410200593246
4667,4667,4667,106291838,Glenwood,unknown,4400000.0,12 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/106291838,12.0,6.0,,,700.0,,Glenwood Durban,-29.8638889,30.9877778
4668,4668,4668,107898404,Essenwood,unknown,6500000.0,3 Bedroom House,Sam Harwood Property,/for-sale/essenwood/durban/kwazulu-natal/6165/107898404,3.0,3.0,14.0,,1537.0,,Essenwood Durban,-29.8369444,31.0130556
4669,4669,4669,108729304,South Beach,unknown,655000.0,2 Bedroom Apartment,RE/MAX Panache - La Lucia,/for-sale/south-beach/durban/kwazulu-natal/6027/108729304,2.0,2.0,1.0,,,,South Beach Durban,-29.862027400000002,31.037410200593246
4670,4670,4670,108568301,North Beach,unknown,875000.0,1.5 Bedroom Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/108568301,1.5,1.0,,,,,North Beach Durban,-29.846709099999998,31.035285842256584
4671,4671,4671,106394853,Point Waterfront,unknown,3900000.0,3 Bedroom Apartment,unknown,/for-sale/point-waterfront/durban/kwazulu-natal/6024/106394853,3.0,2.0,2.0,225.0,,,Point Waterfront Durban,-29.861825,31.009909
4672,4672,4672,109324367,Windermere,unknown,2800000.0,Commercial Property,Acutts Berea,/for-sale/windermere/durban/kwazulu-natal/6033/109324367,,,,,585.0,,Windermere Durban,-29.83273115,31.017483106825047
4673,4673,4673,108327179,Greenwood Park,unknown,1650000.0,5 Bedroom House,RE/MAX Panache - La Lucia,/for-sale/greenwood-park/durban/kwazulu-natal/6086/108327179,5.0,3.5,3.0,291.0,,,Greenwood Park Durban,-29.785,31.0166667
4674,4674,4674,108902791,Sea View,unknown,1610000.0,Vacant Land,Property.CoZa - Berea,/for-sale/sea-view/durban/kwazulu-natal/6255/108902791,,,,,4047.0,,Sea View Durban,-29.9022222,30.97
4675,4675,4675,108328536,North Beach,unknown,695000.0,0.5 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/north-beach/durban/kwazulu-natal/6022/108328536,0.5,1.0,,43.0,,,North Beach Durban,-29.846709099999998,31.035285842256584
4676,4676,4676,108361429,North Beach,unknown,520000.0,Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/108361429,,1.0,1.0,,,,North Beach Durban,-29.846709099999998,31.035285842256584
4677,4677,4677,108297659,Durban Central,unknown,500000.0,2 Bedroom Apartment,Maxprop Queensburgh,/for-sale/durban-central/durban/kwazulu-natal/5992/108297659,2.0,1.0,1.0,60.0,,,Durban Central Durban,-29.8574209,31.02222775321959
4678,4678,4678,108592709,Merebank East,unknown,840000.0,2 Bedroom House,unknown,/for-sale/merebank-east/durban/kwazulu-natal/17840/108592709,2.0,1.0,4.0,,,,Merebank East Durban,-29.9530556,30.9647222
4679,4679,4679,108388695,South Beach,unknown,585000.0,1.5 Bedroom Apartment,Wakefields Beach,/for-sale/south-beach/durban/kwazulu-natal/6027/108388695,1.5,1.0,,,,,South Beach Durban,-29.862027400000002,31.037410200593246
